Product ID,Category,Sub-Category,Product Name,State,Price per product
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,California,224.784
OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Connecticut,123.38
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),Texas,23.992
OFF-AR-10001473,Office Supplies,Art,Newell 313,Delaware,3.28
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,Arizona,47.904
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Texas,4.344
OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",California,7.04
TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,California,159.2
TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Tennessee,279.992
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,New York,25.264
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,Pennsylvania,10.68
OFF-ST-10001627,Office Supplies,Storage,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Pennsylvania,12.248
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,Louisiana,2.67
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,New York,415.88
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,Wisconsin,14.97
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Colorado,117.285
TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Illinois,287.455
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,Nebraska,7.68
OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,Illinois,1.312
FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",New York,209.67
FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",Pennsylvania,12.224
OFF-PA-10004451,Office Supplies,Paper,Xerox 222,Ohio,5.184
TEC-PH-10004531,Technology,Phones,AT&T CL2909,California,100.792
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Pennsylvania,11.97
FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,North Carolina,24.784
OFF-LA-10001641,Office Supplies,Labels,Avery 518,California,3.15
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Illinois,44.392
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,California,3.88
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",Arizona,21.294
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,California,3.64
OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,Michigan,6.48
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,Florida,9.592
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,Ohio,4.592
OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,Texas,5.184
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",New Jersey,328.14
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,Washington,11.56
OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,Indiana,142.86
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,New York,19.99
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,New York,108.882
OFF-BI-10002393,Office Supplies,Binders,Binder Posts,Pennsylvania,1.722
OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,California,17.99
OFF-AR-10004956,Office Supplies,Art,Newell 33,Illinois,4.464
OFF-AR-10001315,Office Supplies,Art,Newell 310,Minnesota,1.76
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,California,28.792
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Illinois,3.504
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Mississippi,159.99
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",Illinois,34.208
OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,California,14.952
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,New York,86.382
OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,Arkansas,22.84
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,California,32.48
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",Connecticut,22.84
FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,Washington,212.6
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,Arizona,83.88
OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,California,5.68
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Illinois,28.352
OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Indiana,13.48
OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Texas,0.444
FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,Washington,76.784
OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,California,29.74
FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Colorado,7.584
OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",North Carolina,4.672
OFF-PA-10002005,Office Supplies,Paper,Xerox 225,Texas,5.184
OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Illinois,3.704
TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Oregon,37.592
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,California,6.84
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,Florida,28.408
FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",New York,28.48
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Florida,125.1525
TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Florida,20.712
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Indiana,3.95
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,Delaware,64.99
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,Texas,4.224
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,New York,25
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",California,18.7
TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,New York,195.99
OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",Illinois,10.744
OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,California,20.48
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,Georgia,48.91
OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",Nebraska,13.58
OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,Maryland,2.74
OFF-LA-10001297,Office Supplies,Labels,Avery 473,New York,10.35
OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,New York,73.85
TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,New York,99.99
OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Colorado,32.792
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,New York,0.99
OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Texas,30.384
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,New York,22.84
OFF-AR-10003190,Office Supplies,Art,Newell 32,Washington,2.88
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,Pennsylvania,27.384
OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",California,6.48
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",California,279.48
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",New York,6.28
OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,Ohio,4.624
OFF-AR-10001177,Office Supplies,Art,Newell 349,New York,3.28
OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,California,47.9
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,Pennsylvania,120.585
OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,California,41.71
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,Texas,55.2
TEC-PH-10000369,Technology,Phones,HTC One Mini,South Carolina,125.99
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Michigan,8.14
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,Rhode Island,6.48
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,Ohio,6.594
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",California,119.833
OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",Georgia,4.28
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,New York,45.98
TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,Oklahoma,110.99
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Texas,18.92
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Pennsylvania,28.712
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",Kentucky,7.78
FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",South Carolina,42.65
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,Maryland,6.38
FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,Texas,67.9932
OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",New Jersey,3.58
OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,Oregon,0.54
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,New York,6.48
OFF-AR-10003651,Office Supplies,Art,Newell 350,Michigan,3.28
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,Rhode Island,24.98
OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Texas,58.924
OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Florida,4.944
FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Florida,120.3125
FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,Colorado,6.16
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Connecticut,60.65
OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,California,21.78
FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,New Jersey,128.24
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",California,2.1
OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,Michigan,13.104
TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,Texas,63.992
OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,New York,3.18
OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",California,1.98
TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",Massachusetts,11.59
TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,California,343.16
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",Arkansas,70.98
OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Arizona,5.184
TEC-PH-10002483,Technology,Phones,Motorola Moto X,North Carolina,271.992
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Oregon,35.208
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,Texas,78.1864
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Florida,9.232
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Texas,1.164
OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,California,81.32
TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,Utah,31.64
TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Texas,59.992
TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,New Mexico,42.99
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,California,67.84
OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,California,19.98
TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,Michigan,109.95
OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Kentucky,34.76
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Florida,160.784
OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,California,54.96
TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,Washington,151.192
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,Oklahoma,9.93
OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,Florida,7.992
FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,Texas,490.686
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Georgia,225.04
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Missouri,70.98
OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,North Carolina,5.848
TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,Washington,50.392
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,Delaware,41.47
OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Mississippi,7.84
OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,Illinois,39.128
OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Michigan,69.048
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,Illinois,4.784
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",Washington,195.184
OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",New York,4.792
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",California,2.936
TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Illinois,16.616
OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,California,21.98
OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",North Carolina,8.752
OFF-LA-10003498,Office Supplies,Labels,Avery 475,California,14.8
OFF-AR-10002067,Office Supplies,Art,Newell 334,California,19.84
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,Texas,119.992
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,Pennsylvania,100.49
TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,California,166.24
TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,Texas,164.792
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Florida,143.992
OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Michigan,2.2
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,Connecticut,48.94
TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,Kentucky,699.99
TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,Michigan,39.99
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",Washington,4.95
OFF-LA-10003388,Office Supplies,Labels,Avery 5,Connecticut,2.88
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",California,4.37
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,California,8.88
FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,Ohio,3.928
OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,Illinois,1.77
OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Maryland,1270.99
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Texas,25.576
OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,Pennsylvania,50.997
OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,North Carolina,1.659
OFF-LA-10003663,Office Supplies,Labels,Avery 498,South Dakota,2.89
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Michigan,4.54
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,Washington,38.48
TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,California,49.77
OFF-AR-10002255,Office Supplies,Art,Newell 346,Minnesota,2.88
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,Virginia,25.98
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,Illinois,0.748
OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,Colorado,18.736
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,Arizona,1.467
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Washington,14.392
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",Illinois,30.392
OFF-LA-10004559,Office Supplies,Labels,Avery 49,North Carolina,2.304
OFF-PA-10004971,Office Supplies,Paper,Xerox 196,Pennsylvania,4.624
OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),California,5.78
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Florida,104.784
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters,Vermont,1.34
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",California,7.992
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,Minnesota,6.28
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,Illinois,0.636
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,California,12.224
OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Arizona,31.584
FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",New York,6.98
TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,Texas,92.792
OFF-LA-10002034,Office Supplies,Labels,Avery 478,Virginia,4.91
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,New York,4.784
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,New Jersey,19.02
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,Florida,5.184
FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Tennessee,17.784
OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Virginia,35.94
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Virginia,275.37
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,New York,1160.95
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,California,56.784
OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,California,37.92
OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,Texas,3.304
OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",California,3.55
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,California,399.992
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Pennsylvania,11.984
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",New York,11.76
OFF-LA-10000452,Office Supplies,Labels,Avery 488,California,3.15
OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,Connecticut,6.7
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,New York,33.78
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Mississippi,99.99
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,California,4
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,Florida,5.184
OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",California,4.2
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,Illinois,38.432
OFF-PA-10000477,Office Supplies,Paper,Xerox 22,California,6.48
OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Illinois,26.224
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,Pennsylvania,2.672
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,Texas,4.328
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,Virginia,11.09
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",Massachusetts,26.72
OFF-AR-10000246,Office Supplies,Art,Newell 318,Connecticut,2.78
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,Georgia,13.43
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",California,3.14
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,Pennsylvania,174.588
TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,North Carolina,1999.995
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",New York,1749.99
TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,Nevada,56.99
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,North Carolina,4.864
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,Colorado,29.997
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Texas,38.56
OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Virginia,5.38
OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,Illinois,3.536
OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",California,31.78
OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,California,3.38
OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",Michigan,55.845
TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,Ohio,74.979
FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",Pennsylvania,15.824
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,Colorado,9.776
TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,New York,12.99
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,New Jersey,6.48
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,New Mexico,1.39
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Texas,189.686
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,New Jersey,6.48
OFF-LA-10004689,Office Supplies,Labels,Avery 512,Ohio,2.312
OFF-LA-10004853,Office Supplies,Labels,Avery 483,Nevada,4.98
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",New York,6.99
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",Washington,40.98
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,New Jersey,8.5
OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,California,14.03
OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",California,43.57
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,Texas,479.992
